年份,院校名称,专业组代码,专业组名称,专业列表,投档分数,投档排位
2022,青岛理工大学,64903,青岛理工(03),"社会工作, 日语, 会计学",453,27530
2022,山东建筑大学,65001,山东建筑(01),工程造价,410,34946
2022,山东建筑大学,65002,山东建筑(02),"建筑学(中外合作办学), 城乡规划, 会计学",430,31709
2022,山东理工大学,65101,山东理工(01),金融学,445,29030
2022,青岛农业大学,65201,青岛农大(01),"智能科学与技术, 生物育种科学, 土地科学与技术, 林学, 水产养殖学, 水生动物医学",433,31228
2022,青岛农业大学,65202,青岛农大(02),物流管理(中外合作办学),430,31709
2022,山东第二医科大学,65301,潍坊医学(01),"临床医学, 麻醉学",485,20849
2022,滨州医学院,65401,滨州医学(01),临床医学,479,22159
2022,济宁医学院,65501,济宁医学(01),"临床医学, 医学影像学, 精神医学, 中西医临床医学",450,28095
2022,山东师范大学,65601,山东师大(01),"化学(师范类), 生物科学(师范类), 计算机类",481,21726
2022,山东师范大学,65602,山东师大(02),"心理学类, 信息管理与信息系统",499,17792
2022,山东师范大学,65603,山东师大(03),思想政治教育(师范类),474,23219
2022,山东师范大学,65604,山东师大(04),地理科学(师范类),505,16484
2022,山东师范大学,65605,山东师大(05),"哲学, 金融学类, 法学, 中国语言文学类, 英语(师范类), 日语(师范类), 新闻传播学类, 历史学类(师范类), 工商管理类, 公共管理类",510,15437
2022,山东师范大学,65606,山东师大(06),广播电视编导,502,17148
2022,曲阜师范大学,65701,曲阜师大(01),生物科学(师范类),488,20201
2022,曲阜师范大学,65702,曲阜师大(02),汉语言文学(师范类),470,24016
2022,鲁东大学,65901,鲁东大学(01),"地理科学(师范类), 地理信息科学",424,32722
2022,鲁东大学,65902,鲁东大学(02),"经济学, 汉语国际教育",415,34179
2022,济宁学院,66001,济宁学院(01),生物制药,410,34946
2022,济宁学院,66002,济宁学院(02),汉语言文学,415,34179
2022,齐鲁医药学院,66101,齐鲁医药(01),"食品药品监督管理, 生物制药, 临床医学, 口腔医学, 药物制剂",427,32225
2022,齐鲁医药学院,66102,齐鲁医药(02),"护理学, 助产学",414,34339
2022,潍坊学院,66201,潍坊学院(01),"英语(师范类), 日语",413,34512
2022,山东交通学院,66301,山东交通(01),"法学, 财务管理",418,33700
2022,山东工商学院,66401,山东工商(01),"经济学, 工商管理, 会计学, 人力资源管理",417,33864
2022,山东石油化工学院,66501,山东石化(01),学前教育(师范类),415,34179
2022,青岛大学,66701,青岛大学(01),"计算机科学与技术, 临床医学",483,21316
2022,青岛大学,66702,青岛大学(02),经济学,490,19765
2022,青岛大学,66703,青岛大学(03),"法学, 德语, 西班牙语",511,15213
2022,烟台大学,66901,烟台大学(01),"电子信息科学与技术, 人工智能",443,29402
2022,烟台大学,66902,烟台大学(02),"投资学, 国际经济与贸易, 知识产权",426,32393
2022,齐鲁工业大学,67001,齐鲁工大(01),"金融学, 法学",439,30154
2022,山东航空学院,67101,滨州学院(01),交通运输(民航机务工程方向),405,35698
2022,华北水利水电大学,68101,华北水电(01),"统计学, 能源与动力工程",425,32560
2022,华北水利水电大学,68102,华北水电(02),大数据管理与应用,412,34643
2022,郑州大学,68201,郑州大学(01),"生物科学类, 生物科学, 自动化类",527,11799
2022,郑州大学,68202,郑州大学(02),旅游管理类,531,10944
2022,郑州大学,68203,郑州大学(03),"法学, 新闻传播学类",526,12030
2022,河南理工大学,68301,河南理工(01),"机械设计制造及其自动化, 材料科学与工程, 通信工程, 土木工程, 测绘工程(导航方向)",416,34009
2022,河南理工大学,68302,河南理工(02),工业工程,438,30345
2022,河南理工大学,68303,河南理工(03),"金融学, 会计学",427,32225
2022,郑州轻工业大学,68401,郑州轻工(01),"化学工程与工艺, 食品质量与安全",431,31526
2022,郑州轻工业大学,68402,郑州轻工(02),"社会工作, 工商管理, 会计学, 电子商务",414,34339
2022,河南工业大学,68501,河南工大(01),"通信工程, 空间信息与数字技术",400,36413
2022,河南工业大学,68502,河南工大(02),"经济学, 财政学, 金融学, 国际经济与贸易, 法学, 英语, 翻译, 新闻学, 网络与新媒体, 会计学",400,36413
2022,河南工业大学,68503,河南工大(03),"生物技术(中外合作办学), 物联网工程(中外合作办学), 食品科学与工程(中外合作办学)",409,35102
2022,河南科技大学,68601,河南科大(01),"国际经济与贸易, 英语",435,30887
2022,中原工学院,68701,中原工院(01),"测控技术与仪器(中外合作办学), 电气工程及其自动化(中外合作办学), 软件工程(中外合作办学)",407,35422
2022,河南农业大学,68801,河南农大(01),轻工类(烟工类),438,30345
2022,河南农业大学,68802,河南农大(02),环境生态工程,418,33700
2022,河南农业大学,68803,河南农大(03),"经济学, 经济与金融",443,29402
2022,河南中医药大学,68901,河南中医(01),"中西医临床医学, 中药学类",460,26085
2022,新乡医学院,69001,新乡医学(01),临床医学,455,27129
2022,河南大学,69101,河南大学(01),"数学类[含数学与应用数学(师范)、统计学、金融数学、信息与计算科学专业], 生物科学类",484,21082
2022,河南大学,69102,河南大学(02),中国语言文学类(师范类),465,25043
2022,河南大学,69103,河南大学(03),地理科学类[含地理信息科学、人文地理与城乡规划(师范)专业],464,25254
2022,河南大学,69104,河南大学(04),"经济学类, 法学, 教育学, 翻译, 应用心理学(师范类), 工商管理, 公共管理类",498,18013
2022,河南大学,69105,河南大学(05),软件工程,489,19963
2022,南阳师范学院,69201,南阳师范(01),数字经济,406,35561
2022,商丘师范学院,69301,商丘师范(01),"电气工程与智能化, 人工智能",400,36413
2022,商丘师范学院,69303,商丘师范(03),"电子商务, 国际经济与贸易",413,34512
2022,安阳师范学院,69401,河南财政(01),"经济与贸易类, 法学, 特殊教育(师范类), 小学教育(师范类)",448,28491
2022,郑州航空工业管理学院,69501,郑州航空(01),旅游管理,405,35698
2022,信阳师范学院,69601,洛阳理工(01),财务管理,413,34512
2022,洛阳师范学院,69701,安阳工院(01),电子商务,412,34643
2022,河南城建学院,69801,河南城建(01),城乡规划,409,35102
2022,河南城建学院,69802,河南城建(02),财务管理,402,36115
2022,河南师范大学,69901,河南师大(01),物理学类,479,22159
2022,河南师范大学,69902,河南师大(02),历史学(师范类),463,25478
2022,平顶山学院,70101,平顶学院(01),"国际经济与贸易, 商务英语",416,34009
2022,河南工程学院,70201,河南工院(01),"财务管理, 电子商务",409,35102
2022,中南民族大学,71101,中南民族(01),生物医学工程类,455,27129
2022,中南民族大学,71102,中南民族(02),"教育学, 外国语言文学类",444,29210
2022,武汉大学,71201,武汉大学(01),"工科试验班(电气类), 理科试验班(弘毅学堂), 数学类(数学国家拔尖学生培养基地), 物理学类(物理学国家拔尖学生培养基地), 电子信息类, 计算机类(计算机科学), 计算机科学与技术(军工涉密), 遥感科学与技术",579,2461
2022,武汉大学,71202,武汉大学(02),"文科试验班(弘毅学堂), 哲学类(哲学国家拔尖学生培养基地), 经济学类, 金融学类(弘毅学堂), 法学, 新闻传播学类(卓越新闻传播人才教育培养)",570,3650
2022,华中科技大学,71301,华中科大(01),"数学类, 物理学类, 机械类, 电气工程及其自动化, 电子信息类(电信学院), 电子信息类(集成电路学院), 光电信息科学与工程, 光电信息科学与工程(启明实验班), 人工智能(未来技术实验班), 自动化类, 计算机类(计算机学院), 计算机类(网安学院)",572,3362
2022,华中科技大学,71302,华中科大(02),"临床医学(八年制), 临床医学",574,3080
2022,中国地质大学(武汉),71401,地大武汉(01),测绘类,530,11182
2022,中国地质大学(武汉),71402,地大武汉(02),经济学类,528,11593
2022,武汉理工大学,71501,武汉理工(01),"数学类, 机械类(车辆方向), 材料类, 电子信息类, 自动化类, 计算机类, 管理科学与工程类(大数据管理与安全科学方向)",540,8999
2022,武汉理工大学,71502,武汉理工(02),"经济学类, 工商管理类",539,9192
2022,华中农业大学,71601,华中农大(01),"机械类, 生物工程类, 园艺, 动物科学",516,14159
2022,华中农业大学,71602,华中农大(02),大数据管理与应用,525,12224
2022,华中师范大学,71701,华中师大(01),"化学类[含化学(公费师范)、化学(化学菁英班)、化学(英语菁英班)、人工智能、统计学专业], 统计学",549,7201
2022,华中师范大学,71702,华中师大(02),中国语言文学类[含汉语言文学(非公费师范)、汉语言文学(国家拔尖学生培养基地)、汉语言学专业],549,7201
2022,华中师范大学,71703,华中师大(03),"社会学类, 教育学类[含教育学、学前教育(非公费师范)、融合教育(非公费师范)专业]",559,5369
2022,中南财经政法大学,71801,中南财政(01),计算机类,551,6824
2022,武汉科技大学,71901,武汉科大(01),"计算机类(未来技术方向), 自动化类, 计算机类",487,20403
2022,长江大学,72001,长江大学(01),"计算机类, 预防医学",445,29030
2022,长江大学,72002,长江大学(02),中西医临床医学,444,29210
2022,武汉工程大学,72101,武汉工程(01),"生物技术, 英语, 工商管理",450,28095
2022,武汉纺织大学,72201,武汉轻工(01),"生物技术, 机械类, 功能材料, 食品科学与工程类",424,32722
2022,湖北中医药大学,72301,湖北中医(01),"物联网工程, 中医学, 中西医临床医学, 药学, 中药资源与开发, 卫生检验与检疫",472,23636
2022,湖北中医药大学,72302,湖北中医(02),护理学,435,30887
2022,湖北中医药大学,72303,湖北中医(03),"英语, 商务英语, 市场营销, 国际商务",430,31709
2022,湖北大学,72401,湖北大学(01),环境工程(中外合作办学),469,24227
2022,湖北大学,72402,湖北大学(02),大数据管理与应用,472,23636
2022,湖北医药学院,72501,湖北医药(01),"临床医学, 麻醉学, 医学影像学, 精神医学, 医学检验技术",458,26513
2022,三峡大学,72601,三峡大学(01),"生物工程, 电气工程及其自动化, 电气工程及其自动化(输电网路国际工程方向), 智能电网信息工程, 水利水电工程",445,29030
2022,三峡大学,72602,三峡大学(02),电气工程及其自动化(中外合作办学),441,29768
2022,武昌首义学院,72802,武昌首义(02),"汉语言文学, 网络与新媒体, 会计学",404,35837
2022,武汉文理学院,73201,武汉文理(01),"机械设计制造及其自动化(智能制造方向), 电子信息工程, 医学影像技术",404,35837
2022,武汉华夏理工学院,73401,武汉华夏(01),计算机科学与技术,404,35837
2022,湖北医药学院药护学院,73501,鄂医药护(01),临床医学,400,36413
2022,湖南大学,74101,湖南大学(01),"工科试验班(力学实验班), 微电子科学与工程, 电子科学与技术, 人工智能, 自动化",557,5730
2022,湖南大学,74102,湖南大学(02),金融科技,558,5551
2022,湖南大学,74103,湖南大学(03),汉语言文学,558,5551
2022,中南大学,74201,中南大学(01),"数学与应用数学(中外合作办学), 计算机科学与技术(中外合作办学)",570,3650
2022,中南大学,74202,中南大学(02),临床医学类(临床医学及口腔五年制医学类),570,3650
2022,中南大学,74203,中南大学(03),临床医学(八年医),557,5730
2022,湘潭大学,74301,湘潭大学(01),"金融学, 法学, 英语, 西班牙语",492,19321
2022,湖南科技大学,74401,湖南科大(01),"信息与计算科学, 化学(师范类), 生物科学(师范类), 机械设计制造及其自动化, 车辆工程, 智能制造工程, 材料科学与工程, 自动化, 机器人工程, 计算机科学与技术, 数据科学与大数据技术, 化学工程与工艺, 制药工程, 生物工程",422,33024
2022,湖南科技大学,74402,湖南科大(02),金融工程,446,28846
2022,湖南科技大学,74403,湖南科大(03),地理信息科学,447,28679
2022,湖南科技大学,74404,湖南科大(04),"经济学, 国际经济与贸易, 汉语言文学(师范类), 英语, 风景园林, 会计学, 财务管理",449,28286
2022,长沙理工大学,74501,长沙理工(01),"数学与应用数学, 信息与计算科学, 电气工程及其自动化, 智能电网信息工程, 计算机科学与技术, 船舶与海洋工程",467,24652
